icd9,ICD9 String,phecode,phenotype,Excl. Phecodes,Excl. Phenotypes,Rollup,Leaf,Ignore Bool
1105,Dermatophytosis of the body,110,Dermatophytosis / Dermatomycosis,110-118.99, Mycoses,1,1,0
1106,Deep seated dermatophytosis,110,Dermatophytosis / Dermatomycosis,110-118.99, Mycoses,1,1,0
1108,Dermatophytosis of other specified sites,110,Dermatophytosis / Dermatomycosis,110-118.99, Mycoses,1,1,0
1109,Dermatophytosis of unspecified site,110,Dermatophytosis / Dermatomycosis,110-118.99, Mycoses,1,1,0
1110,Pityriasis versicolor,110,Dermatophytosis / Dermatomycosis,110-118.99, Mycoses,1,1,0
1118,Other specified dermatomycoses,110,Dermatophytosis / Dermatomycosis,110-118.99, Mycoses,1,1,0
1119,Dermatomycosis NOS,110,Dermatophytosis / Dermatomycosis,110-118.99, Mycoses,1,1,0
1120,Candidiasis of mouth,112,Candidiasis,110-118.99, Mycoses,1,0,0
1121,Candidiasis of vulva and vagina,112,Candidiasis,110-118.99, Mycoses,1,0,0
1122,Candidiasis of other urogenital sites,112,Candidiasis,110-118.99, Mycoses,1,0,0
1123,Candidiasis of skin and nails,112,Candidiasis,110-118.99, Mycoses,1,1,0
1124,Candidiasis of lung,480,Pneumonia,480-488.99, Pneumonia and influenza,1,1,0
1125,Disseminated candidiasis,112,Candidiasis,110-118.99, Mycoses,1,0,0
11281,Candidal endocarditis,420,Carditis,420-425.99, Other peri-; endo-; and myocarditis,1,1,0
11283,Candidal meningitis,320,Meningitis,320-326.9,INFLAMMATORY DISEASES OF THE CENTRAL NERVOUS SYSTEM,1,0,0
11284,Candidal esophagitis,112,Candidiasis,110-118.99, Mycoses,1,0,0
11285,Candidal enteritis,112,Candidiasis,110-118.99, Mycoses,1,0,0
11289,Other candidiasis of other specified sites,112,Candidiasis,110-118.99, Mycoses,1,0,0
1129,Candidiasis of unspecified site,112,Candidiasis,110-118.99, Mycoses,1,0,0
1140,Primary coccidioidomycosis (pulmonary),480,Pneumonia,480-488.99, Pneumonia and influenza,1,1,0
1149,Coccidioidomycosis NOS,117,Mycoses,110-118.99, Mycoses,1,1,0
11505,Histoplasma capsulatum pneumonia,117,Mycoses,110-118.99, Mycoses,1,1,0
11519,Infection by Histoplasma duboisii with mention of other manifestation,117,Mycoses,110-118.99, Mycoses,1,1,0
11590,"Histoplasmosis, unspecified without mention of manifestation",117,Mycoses,110-118.99, Mycoses,1,1,0
11599,"Histoplasmosis, unspecified with mention of other manifestation",117,Mycoses,110-118.99, Mycoses,1,1,0
1160,Blastomycosis,117,Mycoses,110-118.99, Mycoses,1,1,0
1173,Aspergillosis,117,Mycoses,110-118.99, Mycoses,1,1,0
1174,Mycotic mycetomas,117,Mycoses,110-118.99, Mycoses,1,0,0
1175,Cryptococcosis,117,Mycoses,110-118.99, Mycoses,1,0,0
1177,Zygomycosis,117,Mycoses,110-118.99, Mycoses,1,0,0
1179,Other and unspecified mycoses,117,Mycoses,110-118.99, Mycoses,1,0,0
118,Opportunistic mycoses,117,Mycoses,110-118.99, Mycoses,1,0,0
1208,Other specified schistosomiasis,134,Helminthiases,130-136.99, Other infections; including parasitic,1,0,0
1209,Schistosomiasis NOS,134,Helminthiases,130-136.99, Other infections; including parasitic,1,0,0
1211,Clonorchiasis,134,Helminthiases,130-136.99, Other infections; including parasitic,1,0,0
1228,"Echinococcosis, unspecified, of liver",134,Helminthiases,130-136.99, Other infections; including parasitic,1,1,0
1231,Cysticercosis,134,Helminthiases,130-136.99, Other infections; including parasitic,1,1,0
1251,Malayan filariasis,134,Helminthiases,130-136.99, Other infections; including parasitic,1,0,0
1270,Ascariasis,134,Helminthiases,130-136.99, Other infections; including parasitic,1,1,0
1272,Strongyloidiasis,134,Helminthiases,130-136.99, Other infections; including parasitic,1,1,0
1273,Trichuriasis,134,Helminthiases,130-136.99, Other infections; including parasitic,1,1,0
1300,Meningoencephalitis due to toxoplasmosis,323,Encephalitis,320-326.9,INFLAMMATORY DISEASES OF THE CENTRAL NERVOUS SYSTEM,1,0,0
1307,Toxoplasmosis of other specified sites,131,Protozoan infection,130-136.99, Other infections; including parasitic,1,0,0
1308,Multisystemic disseminated toxoplasmosis,131,Protozoan infection,130-136.99, Other infections; including parasitic,1,0,0
1309,Toxoplasmosis NOS,131,Protozoan infection,130-136.99, Other infections; including parasitic,1,0,0
13101,Trichomonal vulvovaginitis,131,Protozoan infection,130-136.99, Other infections; including parasitic,1,0,0
13102,Trichomonal urethritis,131,Protozoan infection,130-136.99, Other infections; including parasitic,1,0,0
13109,Other urogenital trichomoniasis,131,Protozoan infection,130-136.99, Other infections; including parasitic,1,0,0
1320,Pediculus capitis [head louse],132,"Infestation (lice, mites)",130-136.99, Other infections; including parasitic,1,1,0
1329,Pediculosis NOS,132,"Infestation (lice, mites)",130-136.99, Other infections; including parasitic,1,1,0
1330,Scabies,132,"Infestation (lice, mites)",130-136.99, Other infections; including parasitic,1,0,0
1348,Other specified infestations,132,"Infestation (lice, mites)",130-136.99, Other infections; including parasitic,1,0,0
135,Sarcoidosis,697,Sarcoidosis,690-697.99, Other inflammatory condition of skin,1,0,0
1361,Behcet's syndrome,711,Arthropathy associated with infections,710-716.99,Arthropathies,1,1,0
1363,Pneumocystosis,480,Pneumonia,480-488.99, Pneumonia and influenza,1,1,0
1369,Unspecified infectious and parasitic diseases,136,Other infectious and parasitic diseases,130-136.99, Other infections; including parasitic,1,0,0
1370,Late effects of respiratory or unspecified tuberculosis,010,Tuberculosis,010-041.99, bacterial infection,1,0,0
1373,Late effects of tuberculosis of bones and joints,010,Tuberculosis,010-041.99, bacterial infection,1,0,0
138,Late effects of acute poliomyelitis,324,Other CNS infection and poliomyelitis,320-326.9,INFLAMMATORY DISEASES OF THE CENTRAL NERVOUS SYSTEM,1,0,0
1390,Late effects of viral encephalitis,323,Encephalitis,320-326.9,INFLAMMATORY DISEASES OF THE CENTRAL NERVOUS SYSTEM,1,0,0
1398,Late effects of other and unspecified infectious and parasitic diseases,136,Other infectious and parasitic diseases,130-136.99, Other infections; including parasitic,1,0,0
1400,"Malignant neoplasm of upper lip, vermilion border",145,Cancer of mouth,"140-149.99, 210-210.99","Cancer/benign neoplams of lip, oral cavity, pharynx",1,1,0
1401,"Malignant neoplasm of lower lip, vermilion border",145,Cancer of mouth,"140-149.99, 210-210.99","Cancer/benign neoplams of lip, oral cavity, pharynx",1,1,0
1409,"Malignant neoplasm of lip, unspecified, vermilion border",145,Cancer of mouth,"140-149.99, 210-210.99","Cancer/benign neoplams of lip, oral cavity, pharynx",1,1,0
1410,Malignant neoplasm of base of tongue,145,Cancer of mouth,"140-149.99, 210-210.99","Cancer/benign neoplams of lip, oral cavity, pharynx",1,1,0
1414,"Malignant neoplasm of anterior two-thirds of tongue, part unspecified",145,Cancer of mouth,"140-149.99, 210-210.99","Cancer/benign neoplams of lip, oral cavity, pharynx",1,1,0
1418,Malignant neoplasm of other sites of tongue,145,Cancer of mouth,"140-149.99, 210-210.99","Cancer/benign neoplams of lip, oral cavity, pharynx",1,1,0
1419,"Malignant neoplasm of tongue, unspecified",145,Cancer of mouth,"140-149.99, 210-210.99","Cancer/benign neoplams of lip, oral cavity, pharynx",1,1,0
1420,Malignant neoplasm of parotid gland,145,Cancer of mouth,"140-149.99, 210-210.99","Cancer/benign neoplams of lip, oral cavity, pharynx",1,1,0
1429,"Malignant neoplasm of salivary gland, unspecified",145,Cancer of mouth,"140-149.99, 210-210.99","Cancer/benign neoplams of lip, oral cavity, pharynx",1,1,0
1430,Malignant neoplasm of upper gum,145,Cancer of mouth,"140-149.99, 210-210.99","Cancer/benign neoplams of lip, oral cavity, pharynx",1,1,0
1431,Malignant neoplasm of lower gum,145,Cancer of mouth,"140-149.99, 210-210.99","Cancer/benign neoplams of lip, oral cavity, pharynx",1,1,0
1439,"Malignant neoplasm of gum, unspecified",145,Cancer of mouth,"140-149.99, 210-210.99","Cancer/benign neoplams of lip, oral cavity, pharynx",1,1,0
1440,Malignant neoplasm of anterior portion of floor of mouth,145,Cancer of mouth,"140-149.99, 210-210.99","Cancer/benign neoplams of lip, oral cavity, pharynx",1,1,0
1448,Malignant neoplasm of other sites of floor of mouth,145,Cancer of mouth,"140-149.99, 210-210.99","Cancer/benign neoplams of lip, oral cavity, pharynx",1,1,0
1449,"Malignant neoplasm of floor of mouth, part unspecified",145,Cancer of mouth,"140-149.99, 210-210.99","Cancer/benign neoplams of lip, oral cavity, pharynx",1,1,0
1450,Malignant neoplasm of cheek mucosa,145,Cancer of mouth,"140-149.99, 210-210.99","Cancer/benign neoplams of lip, oral cavity, pharynx",1,0,0
1452,Malignant neoplasm of hard palate,145,Cancer of mouth,"140-149.99, 210-210.99","Cancer/benign neoplams of lip, oral cavity, pharynx",1,0,0
1453,Malignant neoplasm of soft palate,145,Cancer of mouth,"140-149.99, 210-210.99","Cancer/benign neoplams of lip, oral cavity, pharynx",1,0,0
1455,"Malignant neoplasm of palate, unspecified",145,Cancer of mouth,"140-149.99, 210-210.99","Cancer/benign neoplams of lip, oral cavity, pharynx",1,0,0
1458,Malignant neoplasm of other specified parts of mouth,145,Cancer of mouth,"140-149.99, 210-210.99","Cancer/benign neoplams of lip, oral cavity, pharynx",1,0,0
1460,Malignant neoplasm of tonsil,149,"Cancer of larynx, pharynx, nasal cavities","140-149.99, 210-210.99","Cancer/benign neoplams of lip, oral cavity, pharynx",1,1,0
1461,Malignant neoplasm of tonsillar fossa,149,"Cancer of larynx, pharynx, nasal cavities","140-149.99, 210-210.99","Cancer/benign neoplams of lip, oral cavity, pharynx",1,1,0
1463,Malignant neoplasm of vallecula,149,"Cancer of larynx, pharynx, nasal cavities","140-149.99, 210-210.99","Cancer/benign neoplams of lip, oral cavity, pharynx",1,1,0
1464,Malignant neoplasm of anterior aspect of epiglottis,149,"Cancer of larynx, pharynx, nasal cavities","140-149.99, 210-210.99","Cancer/benign neoplams of lip, oral cavity, pharynx",1,1,0
1467,Malignant neoplasm of posterior wall of oropharynx,149,"Cancer of larynx, pharynx, nasal cavities","140-149.99, 210-210.99","Cancer/benign neoplams of lip, oral cavity, pharynx",1,1,0
1468,Malignant neoplasm of other specified sites of oropharynx,149,"Cancer of larynx, pharynx, nasal cavities","140-149.99, 210-210.99","Cancer/benign neoplams of lip, oral cavity, pharynx",1,1,0
1469,"Malignant neoplasm of oropharynx, unspecified",149,"Cancer of larynx, pharynx, nasal cavities","140-149.99, 210-210.99","Cancer/benign neoplams of lip, oral cavity, pharynx",1,1,0
1471,Malignant neoplasm of posterior wall of nasopharynx,149,"Cancer of larynx, pharynx, nasal cavities","140-149.99, 210-210.99","Cancer/benign neoplams of lip, oral cavity, pharynx",1,1,0
1478,Malignant neoplasm of other specified sites of nasopharynx,149,"Cancer of larynx, pharynx, nasal cavities","140-149.99, 210-210.99","Cancer/benign neoplams of lip, oral cavity, pharynx",1,1,0
1479,"Malignant neoplasm of nasopharynx, unspecified",149,"Cancer of larynx, pharynx, nasal cavities","140-149.99, 210-210.99","Cancer/benign neoplams of lip, oral cavity, pharynx",1,1,0
1481,Malignant neoplasm of pyriform sinus,149,"Cancer of larynx, pharynx, nasal cavities","140-149.99, 210-210.99","Cancer/benign neoplams of lip, oral cavity, pharynx",1,1,0
1488,Malignant neoplasm of other specified sites of hypopharynx,149,"Cancer of larynx, pharynx, nasal cavities","140-149.99, 210-210.99","Cancer/benign neoplams of lip, oral cavity, pharynx",1,1,0
1489,"Malignant neoplasm of hypopharynx, unspecified",149,"Cancer of larynx, pharynx, nasal cavities","140-149.99, 210-210.99","Cancer/benign neoplams of lip, oral cavity, pharynx",1,1,0
1490,"Malignant neoplasm of pharynx, unspecified",149,"Cancer of larynx, pharynx, nasal cavities","140-149.99, 210-210.99","Cancer/benign neoplams of lip, oral cavity, pharynx",1,0,0
1498,Malignant neoplasm of other sites within the lip and oral cavity,149,"Cancer of larynx, pharynx, nasal cavities","140-149.99, 210-210.99","Cancer/benign neoplams of lip, oral cavity, pharynx",1,0,0
1500,Malignant neoplasm of cervical esophagus,150,Cancer of esophagus,"140-159.99, 210-211.99", cancer/benign neoplasm of gi tract,1,0,0
1501,Malignant neoplasm of thoracic esophagus,150,Cancer of esophagus,"140-159.99, 210-211.99", cancer/benign neoplasm of gi tract,1,0,0
1503,Malignant neoplasm of upper third of esophagus,150,Cancer of esophagus,"140-159.99, 210-211.99", cancer/benign neoplasm of gi tract,1,0,0
1504,Malignant neoplasm of middle third of esophagus,150,Cancer of esophagus,"140-159.99, 210-211.99", cancer/benign neoplasm of gi tract,1,0,0
1505,Malignant neoplasm of lower third of esophagus,150,Cancer of esophagus,"140-159.99, 210-211.99", cancer/benign neoplasm of gi tract,1,0,0
1508,Malignant neoplasm of other specified part of esophagus,150,Cancer of esophagus,"140-159.99, 210-211.99", cancer/benign neoplasm of gi tract,1,0,0
1509,"Malignant neoplasm of esophagus, unspecified",150,Cancer of esophagus,"140-159.99, 210-211.99", cancer/benign neoplasm of gi tract,1,0,0
1510,Malignant neoplasm of cardia,151,Cancer of stomach,"140-159.99, 210-211.99", cancer/benign neoplasm of gi tract,1,0,0
1511,Malignant neoplasm of pylorus,151,Cancer of stomach,"140-159.99, 210-211.99", cancer/benign neoplasm of gi tract,1,0,0
1512,Malignant neoplasm of pyloric antrum,151,Cancer of stomach,"140-159.99, 210-211.99", cancer/benign neoplasm of gi tract,1,0,0
1513,Malignant neoplasm of fundus of stomach,151,Cancer of stomach,"140-159.99, 210-211.99", cancer/benign neoplasm of gi tract,1,0,0
1514,Malignant neoplasm of body of stomach,151,Cancer of stomach,"140-159.99, 210-211.99", cancer/benign neoplasm of gi tract,1,0,0
1515,"Malignant neoplasm of lesser curvature of stomach, unspecified",151,Cancer of stomach,"140-159.99, 210-211.99", cancer/benign neoplasm of gi tract,1,0,0
1516,"Malignant neoplasm of greater curvature of stomach, unspecified",151,Cancer of stomach,"140-159.99, 210-211.99", cancer/benign neoplasm of gi tract,1,0,0
1518,Malignant neoplasm of other specified sites of stomach,151,Cancer of stomach,"140-159.99, 210-211.99", cancer/benign neoplasm of gi tract,1,0,0
1519,"Malignant neoplasm of stomach, unspecified",151,Cancer of stomach,"140-159.99, 210-211.99", cancer/benign neoplasm of gi tract,1,0,0
1520,Malignant neoplasm of duodenum,159,Malignant neoplasm of other and ill-defined sites within the digestive organs and peritoneum,"140-159.99, 210-211.99", cancer/benign neoplasm of gi tract,1,1,0
1521,Malignant neoplasm of jejunum,159,Malignant neoplasm of other and ill-defined sites within the digestive organs and peritoneum,"140-159.99, 210-211.99", cancer/benign neoplasm of gi tract,1,1,0
1522,Malignant neoplasm of ileum,159,Malignant neoplasm of other and ill-defined sites within the digestive organs and peritoneum,"140-159.99, 210-211.99", cancer/benign neoplasm of gi tract,1,1,0
1528,Malignant neoplasm of other specified sites of small intestine,159,Malignant neoplasm of other and ill-defined sites within the digestive organs and peritoneum,"140-159.99, 210-211.99", cancer/benign neoplasm of gi tract,1,1,0
